castle,roof,0.9992368221282959
castle,onto,0.999136745929718
castle,floor,0.999122142791748
castle,drew,0.9989078640937805
castle,drove,0.998859167098999
castle,kitchen,0.9987294673919678
castle,pushed,0.9987183809280396
castle,doors,0.998630702495575
castle,claw,0.9985817670822144
castle,seat,0.9985178709030151
castle,seated,0.9984372854232788
castle,tied,0.9983376860618591
castle,flowed,0.9982959628105164
castle,dropped,0.998267412185669
castle,side,0.9982180595397949
castle,shore,0.9981843829154968
castle,gallows,0.9981205463409424
castle,basket,0.9980716705322266
castle,inside,0.9979842305183411
castle,cord,0.9979708194732666
castle,bedroom,0.9979380369186401
castle,full,0.9978910088539124
castle,carried,0.9978038668632507
castle,slipped,0.997711718082428
castle,room,0.9975730180740356
castle,goldsmith,0.997552752494812
castle,clickety-clack,0.9975422024726868
castle,decorated,0.9975265860557556
castle,bag,0.9975231885910034
castle,mountain,0.9975109100341797
castle,face,0.9974052309989929
castle,cooked,0.9972041249275208
castle,pulled,0.9971171617507935
castle,hearth,0.9971059560775757
castle,mill,0.9970628023147583
castle,elves,0.9969803690910339
castle,through,0.996901273727417
castle,horse,0.9968876838684082
castle,climbed,0.996872067451477
castle,fairy,0.9968410134315491
castle,hid,0.9966114163398743
castle,rubbed,0.9965698719024658
castle,covered,0.9964770674705505
castle,air,0.9964603781700134
castle,juniper,0.9964192509651184
castle,placed,0.9964187145233154
castle,courtyard,0.9963658452033997
castle,blew,0.9963090419769287
castle,walking,0.9962498545646667
castle,middle,0.9962069392204285
forest,by,0.9985619187355042
forest,jumped,0.9975426197052002
forest,brush,0.9971011877059937
forest,battlefield,0.9970377683639526
forest,flew,0.996521532535553
forest,nimbly,0.9962910413742065
forest,over,0.9961819052696228
forest,sitting,0.9957111477851868
forest,lifted,0.9955092668533325
forest,standing,0.9953230619430542
forest,crept,0.9950315952301025
forest,block,0.9949755668640137
forest,joy,0.9949218034744263
forest,hollow,0.9947872757911682
forest,turned,0.994740903377533
forest,lighted,0.9947065114974976
forest,got,0.9943811893463135
forest,ran,0.9940516948699951
forest,large,0.9939504861831665
forest,led,0.9936940670013428
forest,sat,0.9934790134429932
forest,hand,0.9934396743774414
forest,water,0.9934108257293701
forest,laid,0.9931169748306274
forest,walked,0.9930472373962402
forest,forehead,0.9930324554443359
forest,threw,0.9930176734924316
forest,table,0.9929008483886719
forest,lap,0.9927475452423096
forest,set,0.992682933807373
forest,asleep,0.9926609992980957
forest,darkness,0.9921245574951172
forest,tree,0.9920152425765991
forest,game,0.9915624260902405
forest,evening,0.9914456605911255
forest,bench,0.991166353225708
forest,head,0.9909664392471313
forest,shoulders,0.990367591381073
forest,around,0.9903540015220642
forest,fire,0.9900395274162292
forest,bed,0.9898786544799805
forest,arms,0.9895197153091431
forest,meadow,0.9894912242889404
forest,scarf,0.9894357919692993
forest,edge,0.989423930644989
forest,chains,0.9893163442611694
forest,up,0.9892352819442749
forest,which,0.9890925884246826
